"BehaviorSpace results (NetLogo 6.1.1)"
"IdeoEpiChamber6.nlogo"
"IdeologyFilterUniformBias"
"01/05/2021 08:16:14:010 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","small-world?","num-seed-info","motivated-bias","layout?","motivated-start?","[step]","count turtles","count links","average-bubble","Yes.vlib","Yes.lib","Yes.m","Yes.con","Yes.vcon","No.vlib","No.lib","No.m","No.con","No.vcon"
"840","false","4","0.5","false","false","2","200","2157","0.6335392632906507","0.8214285714285714","0.9285714285714286","0.6714285714285714","0.47368421052631576","0.4090909090909091","0.17857142857142858","0.07142857142857142","0.32857142857142857","0.5263157894736842","0.5909090909090909"
"841","false","4","0.5","false","false","2","200","2148","0.6354155270095981","0.9375","0.875","0.7714285714285715","0.65","0.7058823529411765","0.0625","0.125","0.22857142857142856","0.35","0.29411764705882354"
"842","false","4","0.5","false","false","3","200","2117","0.6329020146434781","0.7241379310344828","0.75","0.45714285714285713","0.3611111111111111","0.23809523809523808","0.27586206896551724","0.25","0.5428571428571428","0.6388888888888888","0.7619047619047619"
"843","false","4","0.5","false","false","3","200","2138","0.6330283744161053","0.8387096774193549","0.813953488372093","0.7714285714285715","0.6216216216216216","0.3684210526315789","0.16129032258064516","0.18604651162790697","0.22857142857142856","0.3783783783783784","0.631578947368421"
"844","false","4","0.5","false","false","3","200","2118","0.6351447103467067","0.8085106382978723","0.7884615384615384","0.5428571428571428","0.32142857142857145","0","0.19148936170212766","0.21153846153846154","0.45714285714285713","0.6785714285714286","1"
"845","false","4","0.5","false","false","3","200","2133","0.6324316668276307","0.6428571428571429","0.3611111111111111","0.3","0.2727272727272727","0.3611111111111111","0.35714285714285715","0.6388888888888888","0.7","0.7272727272727273","0.6388888888888888"
"846","false","4","0.5","false","false","3","200","2133","0.6352134889019502","0.8","0.9393939393939394","0.8714285714285714","0.723404255319149","0.8333333333333334","0.2","0.06060606060606061","0.12857142857142856","0.2765957446808511","0.16666666666666666"
"847","false","4","0.5","false","false","2","200","2146","0.6338386048109561","0.7142857142857143","0.6363636363636364","0.4","0.2222222222222222","0.18181818181818182","0.2857142857142857","0.36363636363636365","0.6","0.7777777777777778","0.8181818181818182"
"848","false","4","0.5","false","false","2","200","2126","0.6300712669477625","0.9375","0.8421052631578947","0.7571428571428571","0.5714285714285714","0.7222222222222222","0.0625","0.15789473684210525","0.24285714285714285","0.42857142857142855","0.2777777777777778"
"849","false","4","0.5","false","false","3","200","2142","0.6314876605766844","0.3793103448275862","0.3684210526315789","0.32857142857142857","0.14285714285714285","0.09523809523809523","0.6206896551724138","0.631578947368421","0.6714285714285714","0.8571428571428571","0.9047619047619048"
"851","false","4","0.5","false","false","3","200","2138","0.6305861231636182","0.4642857142857143","0.41304347826086957","0.32857142857142857","0.14705882352941177","0.22727272727272727","0.5357142857142857","0.5869565217391305","0.6714285714285714","0.8529411764705882","0.7727272727272727"
"850","false","4","0.5","false","false","3","200","2137","0.6323056150496638","0.6428571428571429","0.6363636363636364","0.42857142857142855","0.4444444444444444","0.45454545454545453","0.35714285714285715","0.36363636363636365","0.5714285714285714","0.5555555555555556","0.5454545454545454"
"852","false","4","0.5","false","false","2","200","2135","0.6355220964612972","0.9090909090909091","0.967741935483871","0.7571428571428571","0.6122448979591837","0.6071428571428571","0.09090909090909091","0.03225806451612903","0.24285714285714285","0.3877551020408163","0.39285714285714285"
"853","false","4","0.5","false","false","3","200","2137","0.6357628456386166","0.8260869565217391","0.6578947368421053","0.5","0.35714285714285715","0.25925925925925924","0.17391304347826086","0.34210526315789475","0.5","0.6428571428571429","0.7407407407407407"
"854","false","4","0.5","false","false","3","200","2133","0.6339838779399575","0.6666666666666666","0.6956521739130435","0.4857142857142857","0.4117647058823529","0.2608695652173913","0.3333333333333333","0.30434782608695654","0.5142857142857142","0.5882352941176471","0.7391304347826086"
"855","false","4","0.5","false","false","3","200","2136","0.634505115907143","0.8333333333333334","0.9245283018867925","0.7714285714285715","0.7037037037037037","0.5","0.16666666666666666","0.07547169811320754","0.22857142857142856","0.2962962962962963","0.5"
"856","false","4","0.5","false","false","2","200","2133","0.6356810007335744","0.8918918918918919","0.8666666666666667","0.7285714285714285","0.6571428571428571","0.6153846153846154","0.10810810810810811","0.13333333333333333","0.2714285714285714","0.34285714285714286","0.38461538461538464"
"857","false","4","0.5","false","false","3","200","2140","0.6335991467225498","0.8571428571428571","0.9142857142857143","0.7285714285714285","0.4222222222222222","0.22727272727272727","0.14285714285714285","0.08571428571428572","0.2714285714285714","0.5777777777777777","0.7727272727272727"
"858","false","4","0.5","false","false","3","200","2131","0.6347659474842444","0.9444444444444444","0.8048780487804879","0.8285714285714286","0.5384615384615384","0.5625","0.05555555555555555","0.1951219512195122","0.17142857142857143","0.46153846153846156","0.4375"
"859","false","4","0.5","false","false","2","200","2125","0.6343298580791897","0.7222222222222222","0.7027027027027027","0.5857142857142857","0.32558139534883723","0.1875","0.2777777777777778","0.2972972972972973","0.4142857142857143","0.6744186046511628","0.8125"
"860","false","4","0.5","false","false","3","200","2133","0.6343077218077561","0.6","0.5161290322580645","0.45714285714285713","0.2857142857142857","0.1","0.4","0.4838709677419355","0.5428571428571428","0.7142857142857143","0.9"
"861","false","4","0.5","false","false","2","200","2128","0.6312219738406925","0.8095238095238095","0.7297297297297297","0.5","0.27906976744186046","0.20689655172413793","0.19047619047619047","0.2702702702702703","0.5","0.7209302325581395","0.7931034482758621"
"863","false","4","0.5","false","false","3","200","2131","0.6312961931852298","0.5238095238095238","0.575","0.44285714285714284","0.2","0.3103448275862069","0.47619047619047616","0.425","0.5571428571428572","0.8","0.6896551724137931"
"862","false","4","0.5","false","false","3","200","2122","0.6291454269335116","0.3157894736842105","0.4358974358974359","0.3142857142857143","0.1951219512195122","0.25806451612903225","0.6842105263157895","0.5641025641025641","0.6857142857142857","0.8048780487804879","0.7419354838709677"
"864","false","4","0.5","false","false","3","200","2130","0.635705847981754","0.28","0.34375","0.21428571428571427","0.041666666666666664","0.24","0.72","0.65625","0.7857142857142857","0.9583333333333334","0.76"
"867","false","4","0.5","false","false","2","200","2126","0.6334073233161207","0.5757575757575758","0.6875","0.5142857142857142","0.375","0.47058823529411764","0.42424242424242425","0.3125","0.4857142857142857","0.625","0.5294117647058824"
"865","false","4","0.5","false","false","2","200","2153","0.6326857892505117","0.84375","0.9767441860465116","0.7142857142857143","0.5945945945945946","0.3888888888888889","0.15625","0.023255813953488372","0.2857142857142857","0.40540540540540543","0.6111111111111112"
"866","false","4","0.5","false","false","3","200","2138","0.6346150695454682","0.8571428571428571","0.7857142857142857","0.6142857142857143","0.47368421052631576","0.5","0.14285714285714285","0.21428571428571427","0.38571428571428573","0.5263157894736842","0.5"
"868","false","4","0.5","false","false","3","200","2133","0.6322181997478105","0.8387096774193549","0.7058823529411765","0.6857142857142857","0.3103448275862069","0.47368421052631576","0.16129032258064516","0.29411764705882354","0.3142857142857143","0.6896551724137931","0.5263157894736842"
"869","false","4","0.5","false","false","3","200","2121","0.6318195210102899","0.6153846153846154","0.5813953488372093","0.4714285714285714","0.4594594594594595","0.2916666666666667","0.38461538461538464","0.4186046511627907","0.5285714285714286","0.5405405405405406","0.7083333333333334"
"870","false","4","0.5","false","false","3","200","2127","0.6345231151152864","0.7142857142857143","0.7636363636363637","0.45714285714285713","0.4","0.25","0.2857142857142857","0.23636363636363636","0.5428571428571428","0.6","0.75"
"871","false","4","0.5","false","false","3","200","2134","0.6350729256133449","0.3793103448275862","0.2222222222222222","0.15714285714285714","0.14285714285714285","0.09523809523809523","0.6206896551724138","0.7777777777777778","0.8428571428571429","0.8571428571428571","0.9047619047619048"
"872","false","4","0.5","false","false","3","200","2146","0.632957327440107","0.8064516129032258","0.717948717948718","0.4857142857142857","0.2682926829268293","0.2631578947368421","0.1935483870967742","0.28205128205128205","0.5142857142857142","0.7317073170731707","0.7368421052631579"
"873","false","4","0.5","false","false","3","200","2137","0.6336907937241841","0.20833333333333334","0.43902439024390244","0.17142857142857143","0.15384615384615385","0.038461538461538464","0.7916666666666666","0.5609756097560976","0.8285714285714286","0.8461538461538461","0.9615384615384616"
"875","false","4","0.5","false","false","2","200","2132","0.6338780540035409","0.8055555555555556","0.8181818181818182","0.4142857142857143","0.5555555555555556","0.14285714285714285","0.19444444444444445","0.18181818181818182","0.5857142857142857","0.4444444444444444","0.8571428571428571"
"874","false","4","0.5","false","false","3","200","2131","0.6336956175688586","0.7916666666666666","0.875","0.8142857142857143","0.8","0.7692307692307693","0.20833333333333334","0.125","0.18571428571428572","0.2","0.23076923076923078"
"876","false","4","0.5","false","false","3","200","2135","0.6283455043483636","0.3793103448275862","0.358974358974359","0.21428571428571427","0.0975609756097561","0.09523809523809523","0.6206896551724138","0.6410256410256411","0.7857142857142857","0.9024390243902439","0.9047619047619048"
"879","false","4","0.5","false","false","2","200","2138","0.6330027283231772","0.8888888888888888","0.5714285714285714","0.42857142857142855","0.21052631578947367","0.21739130434782608","0.1111111111111111","0.42857142857142855","0.5714285714285714","0.7894736842105263","0.782608695652174"
"878","false","4","0.5","false","false","3","200","2134","0.6319256921631665","0.6216216216216216","0.631578947368421","0.35714285714285715","0.21428571428571427","0.07692307692307693","0.3783783783783784","0.3684210526315789","0.6428571428571429","0.7857142857142857","0.9230769230769231"
"877","false","4","0.5","false","false","2","200","2115","0.6359771571947027","0.29411764705882354","0.4166666666666667","0.3","0.06818181818181818","0.12121212121212122","0.7058823529411765","0.5833333333333334","0.7","0.9318181818181818","0.8787878787878788"
"880","false","4","0.5","false","false","3","200","2131","0.6352347337751468","0.8260869565217391","0.8947368421052632","0.6714285714285714","0.5","0.4074074074074074","0.17391304347826086","0.10526315789473684","0.32857142857142857","0.5","0.5925925925925926"
"883","false","4","0.5","false","false","3","200","2138","0.6327075096684348","0.5161290322580645","0.5","0.38571428571428573","0.2894736842105263","0.21052631578947367","0.4838709677419355","0.5","0.6142857142857143","0.7105263157894737","0.7894736842105263"
"881","false","4","0.5","false","false","3","200","2146","0.6364635631857714","0.6222222222222222","0.5227272727272727","0.32857142857142857","0.3055555555555556","0.2","0.37777777777777777","0.4772727272727273","0.6714285714285714","0.6944444444444444","0.8"
"882","false","4","0.5","false","false","3","200","2135","0.6358761900025361","0.391304347826087","0.41304347826086957","0.15714285714285714","0.029411764705882353","0","0.6086956521739131","0.5869565217391305","0.8428571428571429","0.9705882352941176","1"
"884","false","4","0.5","false","false","3","200","2144","0.6330438009720278","0.6","0.6190476190476191","0.6428571428571429","0.5789473684210527","0.4666666666666667","0.4","0.38095238095238093","0.35714285714285715","0.42105263157894735","0.5333333333333333"
"887","false","4","0.5","false","false","3","200","2146","0.6341803073551201","0.5416666666666666","0.6153846153846154","0.4857142857142857","0.34146341463414637","0.34615384615384615","0.4583333333333333","0.38461538461538464","0.5142857142857142","0.6585365853658537","0.6538461538461539"
"886","false","4","0.5","false","false","3","200","2141","0.6332901732088483","0.6190476190476191","0.7073170731707317","0.6285714285714286","0.28205128205128205","0.3448275862068966","0.38095238095238093","0.2926829268292683","0.37142857142857144","0.717948717948718","0.6551724137931034"
"885","false","4","0.5","false","false","2","200","2134","0.6358481053114466","0.8461538461538461","0.8095238095238095","0.5","0.34210526315789475","0.36363636363636365","0.15384615384615385","0.19047619047619047","0.5","0.6578947368421053","0.6363636363636364"
"888","false","4","0.5","false","false","3","200","2129","0.6323742841696938","0.9","0.8461538461538461","0.7285714285714285","0.5365853658536586","0.55","0.1","0.15384615384615385","0.2714285714285714","0.4634146341463415","0.45"
"890","false","4","0.5","false","false","3","200","2134","0.6330127467864242","0.84375","0.7727272727272727","0.4857142857142857","0.2222222222222222","0.1111111111111111","0.15625","0.22727272727272727","0.5142857142857142","0.7777777777777778","0.8888888888888888"
"889","false","4","0.5","false","false","3","200","2132","0.6358014589064672","1","0.8928571428571429","0.7714285714285715","0.6153846153846154","0.55","0","0.10714285714285714","0.22857142857142856","0.38461538461538464","0.45"
"891","false","4","0.5","false","false","3","200","2141","0.6338084967642754","0.5185185185185185","0.7","0.5","0.375","0.34782608695652173","0.48148148148148145","0.3","0.5","0.625","0.6521739130434783"
"893","false","4","0.5","false","false","3","200","2134","0.632715236917179","0.42857142857142855","0.5128205128205128","0.2857142857142857","0.17073170731707318","0.16666666666666666","0.5714285714285714","0.48717948717948717","0.7142857142857143","0.8292682926829268","0.8333333333333334"
"892","false","4","0.5","false","false","3","200","2148","0.6341575484870402","0.7741935483870968","0.5526315789473685","0.6142857142857143","0.42857142857142855","0.3684210526315789","0.22580645161290322","0.4473684210526316","0.38571428571428573","0.5714285714285714","0.631578947368421"
"894","false","4","0.5","false","false","3","200","2136","0.6334516569188378","0.8571428571428571","0.84","0.6714285714285714","0.6","0.6363636363636364","0.14285714285714285","0.16","0.32857142857142857","0.4","0.36363636363636365"
"895","false","4","0.5","false","false","2","200","2134","0.6371136285999541","0.84","0.7307692307692307","0.44285714285714284","0.35714285714285715","0.16","0.16","0.2692307692307692","0.5571428571428572","0.6428571428571429","0.84"
"896","false","4","0.5","false","false","3","200","2151","0.6341098375326127","0.47058823529411764","0.5882352941176471","0.4142857142857143","0.3695652173913043","0.2727272727272727","0.5294117647058824","0.4117647058823529","0.5857142857142857","0.6304347826086957","0.7272727272727273"
"898","false","4","0.5","false","false","3","200","2126","0.6349411623531498","0.8333333333333334","0.975609756097561","0.6857142857142857","0.6153846153846154","0.5263157894736842","0.16666666666666666","0.024390243902439025","0.3142857142857143","0.38461538461538464","0.47368421052631576"
"897","false","4","0.5","false","false","2","200","2124","0.633594988407288","0.6818181818181818","0.696969696969697","0.5285714285714286","0.2553191489361702","0.2857142857142857","0.3181818181818182","0.30303030303030304","0.4714285714285714","0.7446808510638298","0.7142857142857143"
"899","false","4","0.5","false","false","2","200","2141","0.6343121072382139","0.9","0.9512195121951219","0.7285714285714285","0.7435897435897436","0.8","0.1","0.04878048780487805","0.2714285714285714","0.2564102564102564","0.2"
"901","false","4","0.5","false","false","3","200","2145","0.6306015474176762","0.75","0.6756756756756757","0.6428571428571429","0.23255813953488372","0.34210526315789475","0.25","0.32432432432432434","0.35714285714285715","0.7674418604651163","0.6578947368421053"
"902","false","4","0.5","false","false","3","200","2136","0.6339648276229294","0.22580645161290322","0.3958333333333333","0.1","0.09375","0","0.7741935483870968","0.6041666666666666","0.9","0.90625","1"
"900","false","4","0.5","false","false","3","200","2138","0.6312015460918885","0.37142857142857144","0.40476190476190477","0.22857142857142856","0.07894736842105263","0.06666666666666667","0.6285714285714286","0.5952380952380952","0.7714285714285715","0.9210526315789473","0.9333333333333333"
"903","false","4","0.5","false","false","3","200","2132","0.6301603742058771","0.45","0.6","0.4714285714285714","0.2","0.23333333333333334","0.55","0.4","0.5285714285714286","0.8","0.7666666666666667"
"905","false","4","0.5","false","false","3","200","2127","0.6326759157830026","0.95","0.8181818181818182","0.7142857142857143","0.5957446808510638","0.5","0.05","0.18181818181818182","0.2857142857142857","0.40425531914893614","0.5"
"906","false","4","0.5","false","false","3","200","2114","0.6316206996062027","0.8064516129032258","0.7441860465116279","0.6571428571428571","0.5675675675675675","0.5263157894736842","0.1935483870967742","0.2558139534883721","0.34285714285714286","0.43243243243243246","0.47368421052631576"
"907","false","4","0.5","false","false","2","200","2134","0.6325457313155463","0.875","0.9069767441860465","0.7142857142857143","0.5675675675675675","0.46153846153846156","0.125","0.09302325581395349","0.2857142857142857","0.43243243243243246","0.5384615384615384"
"904","false","4","0.5","false","false","3","200","2129","0.63310980366316","0.47619047619047616","0.6097560975609756","0.34285714285714286","0.1794871794871795","0.10344827586206896","0.5238095238095238","0.3902439024390244","0.6571428571428571","0.8205128205128205","0.896551724137931"
"911","false","4","0.5","false","false","3","200","2148","0.6335428990051569","0.5238095238095238","0.28205128205128205","0.2857142857142857","0.0975609756097561","0.034482758620689655","0.47619047619047616","0.717948717948718","0.7142857142857143","0.9024390243902439","0.9655172413793104"
"909","false","4","0.5","false","false","3","200","2129","0.6310028285611046","0.875","0.7857142857142857","0.42857142857142855","0.23684210526315788","0.1111111111111111","0.125","0.21428571428571427","0.5714285714285714","0.7631578947368421","0.8888888888888888"
"908","false","4","0.5","false","false","3","200","2129","0.6350457875300173","0.9333333333333333","0.868421052631579","0.7285714285714285","0.6904761904761905","0.5714285714285714","0.06666666666666667","0.13157894736842105","0.2714285714285714","0.30952380952380953","0.42857142857142855"
"910","false","4","0.5","false","false","3","200","2128","0.6319530797993977","0.5897435897435898","0.3673469387755102","0.17142857142857143","0.0967741935483871","0","0.41025641025641024","0.6326530612244898","0.8285714285714286","0.9032258064516129","1"
"915","false","4","0.5","false","false","3","200","2125","0.6309791560967044","0.78125","0.6382978723404256","0.45714285714285713","0.18181818181818182","0.2777777777777778","0.21875","0.3617021276595745","0.5428571428571428","0.8181818181818182","0.7222222222222222"
"912","false","4","0.5","false","false","3","200","2136","0.6340573116483165","0.8","0.7647058823529411","0.8714285714285714","0.5","0.5333333333333333","0.2","0.23529411764705882","0.12857142857142856","0.5","0.4666666666666667"
"913","false","4","0.5","false","false","3","200","2140","0.6340315271840354","0.7837837837837838","0.7755102040816326","0.5714285714285714","0.16129032258064516","0.07692307692307693","0.21621621621621623","0.22448979591836735","0.42857142857142855","0.8387096774193549","0.9230769230769231"
"914","false","4","0.5","false","false","2","200","2132","0.633381096356902","0.8529411764705882","0.7608695652173914","0.7428571428571429","0.5588235294117647","0.6875","0.14705882352941177","0.2391304347826087","0.2571428571428571","0.4411764705882353","0.3125"
"917","false","4","0.5","false","false","3","200","2136","0.636784346440791","0.8484848484848485","0.9777777777777777","0.6714285714285714","0.6","0.7058823529411765","0.15151515151515152","0.022222222222222223","0.32857142857142857","0.4","0.29411764705882354"
"919","false","4","0.5","false","false","3","200","2139","0.6309711560565714","0.65625","0.6666666666666666","0.4","0.34210526315789475","0.2222222222222222","0.34375","0.3333333333333333","0.6","0.6578947368421053","0.7777777777777778"
"918","false","4","0.5","false","false","3","200","2128","0.6300784810828645","0.9310344827586207","0.8181818181818182","0.6428571428571429","0.4722222222222222","0.5238095238095238","0.06896551724137931","0.18181818181818182","0.35714285714285715","0.5277777777777778","0.47619047619047616"
"916","false","4","0.5","false","false","2","200","2131","0.6318993493054635","0.8","0.717948717948718","0.5142857142857142","0.1951219512195122","0.25","0.2","0.28205128205128205","0.4857142857142857","0.8048780487804879","0.75"
"920","false","4","0.5","false","false","3","200","2130","0.6332819884064553","0.47619047619047616","0.6341463414634146","0.2571428571428571","0.02564102564102564","0.06896551724137931","0.5238095238095238","0.36585365853658536","0.7428571428571429","0.9743589743589743","0.9310344827586207"
"922","false","4","0.5","false","false","3","200","2146","0.633353905662355","0.6","0.7631578947368421","0.6","0.5714285714285714","0.6","0.4","0.23684210526315788","0.4","0.42857142857142855","0.4"
"923","false","4","0.5","false","false","3","200","2131","0.6319328783197606","0.6666666666666666","0.5142857142857142","0.37142857142857144","0.13333333333333333","0.18421052631578946","0.3333333333333333","0.4857142857142857","0.6285714285714286","0.8666666666666667","0.8157894736842105"
"921","false","4","0.5","false","false","3","200","2147","0.6356332088112012","0.7083333333333334","0.7777777777777778","0.6","0.5681818181818182","0.3076923076923077","0.2916666666666667","0.2222222222222222","0.4","0.4318181818181818","0.6923076923076923"
"925","false","4","0.5","false","false","3","200","2136","0.634306572797749","0.8387096774193549","0.8611111111111112","0.7","0.45454545454545453","0.3157894736842105","0.16129032258064516","0.1388888888888889","0.3","0.5454545454545454","0.6842105263157895"
"924","false","4","0.5","false","false","3","200","2128","0.6329901606090602","0.2647058823529412","0.5","0.24285714285714285","0.075","0.25","0.7352941176470589","0.5","0.7571428571428571","0.925","0.75"
"927","false","4","0.5","false","false","3","200","2140","0.6354176810307117","1","0.717948717948718","0.5285714285714286","0.1951219512195122","0.14705882352941177","0","0.28205128205128205","0.4714285714285714","0.8048780487804879","0.8529411764705882"
"926","false","4","0.5","false","false","3","200","2135","0.6336101862017803","0.6428571428571429","0.6382978723404256","0.37142857142857144","0.36363636363636365","0.2727272727272727","0.35714285714285715","0.3617021276595745","0.6285714285714286","0.6363636363636364","0.7272727272727273"
"929","false","4","0.5","false","false","3","200","2151","0.6335588486152318","0.46153846153846156","0.42105263157894735","0.3","0.11904761904761904","0.08108108108108109","0.5384615384615384","0.5789473684210527","0.7","0.8809523809523809","0.918918918918919"
"928","false","4","0.5","false","false","2","200","2135","0.6331770883796993","0.6206896551724138","0.8","0.5428571428571428","0.28888888888888886","0.38095238095238093","0.3793103448275862","0.2","0.45714285714285713","0.7111111111111111","0.6190476190476191"
"931","false","4","0.5","false","false","2","200","2143","0.6316309611773645","0.6451612903225806","0.6410256410256411","0.4714285714285714","0.43902439024390244","0.5789473684210527","0.3548387096774194","0.358974358974359","0.5285714285714286","0.5609756097560976","0.42105263157894735"
"930","false","4","0.5","false","false","3","200","2149","0.6343177927794206","0.9130434782608695","0.8409090909090909","0.6","0.4166666666666667","0.4074074074074074","0.08695652173913043","0.1590909090909091","0.4","0.5833333333333334","0.5925925925925926"
"932","false","4","0.5","false","false","3","200","2132","0.6327990095373139","0.18181818181818182","0.475","0.2857142857142857","0.15","0.07692307692307693","0.8181818181818182","0.525","0.7142857142857143","0.85","0.9230769230769231"
"933","false","4","0.5","false","false","3","200","2140","0.6354285737017651","0.967741935483871","0.9111111111111111","0.7","0.3142857142857143","0.42105263157894735","0.03225806451612903","0.08888888888888889","0.3","0.6857142857142857","0.5789473684210527"
"934","false","4","0.5","false","false","3","200","2140","0.6339643763084706","0.275","0.3333333333333333","0.1","0.06896551724137931","0.2","0.725","0.6666666666666666","0.9","0.9310344827586207","0.8"
"935","false","4","0.5","false","false","3","200","2133","0.6339638943606182","0.9230769230769231","0.8974358974358975","0.8142857142857143","0.5609756097560976","0.40540540540540543","0.07692307692307693","0.10256410256410256","0.18571428571428572","0.43902439024390244","0.5945945945945946"
"936","false","4","0.5","false","false","3","200","2133","0.6328194960983561","0.5","0.4888888888888889","0.5285714285714286","0.6","0.5","0.5","0.5111111111111111","0.4714285714285714","0.4","0.5"
"937","false","4","0.5","false","false","3","200","2140","0.6338054080220987","0.875","0.8913043478260869","0.7285714285714285","0.6470588235294118","0.7058823529411765","0.125","0.10869565217391304","0.2714285714285714","0.35294117647058826","0.29411764705882354"
"938","false","4","0.5","false","false","2","200","2142","0.6318237027682695","0.8666666666666667","0.8478260869565217","0.6","0.5294117647058824","0.4","0.13333333333333333","0.15217391304347827","0.4","0.47058823529411764","0.6"
"939","false","4","0.5","false","false","3","200","2139","0.6341573315425474","0.9473684210526315","0.5813953488372093","0.45714285714285713","0.3783783783783784","0.3548387096774194","0.05263157894736842","0.4186046511627907","0.5428571428571428","0.6216216216216216","0.6451612903225806"
"940","false","4","0.5","false","false","3","200","2134","0.6337117269665078","0.9090909090909091","0.9375","0.5571428571428572","0.2708333333333333","0.3076923076923077","0.09090909090909091","0.0625","0.44285714285714284","0.7291666666666666","0.6923076923076923"
"941","false","4","0.5","false","false","2","200","2145","0.6321433917036695","0.6666666666666666","0.7","0.38571428571428573","0.2","0.15","0.3333333333333333","0.3","0.6142857142857143","0.8","0.85"
"942","false","4","0.5","false","false","3","200","2128","0.631840967759148","0.7714285714285715","0.8333333333333334","0.6714285714285714","0.625","0.6","0.22857142857142856","0.16666666666666666","0.32857142857142857","0.375","0.4"
"943","false","4","0.5","false","false","3","200","2145","0.6333282289496998","0.75","0.9090909090909091","0.7285714285714285","0.4166666666666667","0.38235294117647056","0.25","0.09090909090909091","0.2714285714285714","0.5833333333333334","0.6176470588235294"
"944","false","4","0.5","false","false","3","200","2124","0.6367281647806805","0.5555555555555556","0.4857142857142857","0.4","0.2222222222222222","0.1875","0.4444444444444444","0.5142857142857142","0.6","0.7777777777777778","0.8125"
"945","false","4","0.5","false","false","3","200","2143","0.6319841924846714","0.6551724137931034","0.6176470588235294","0.22857142857142856","0.06521739130434782","0.047619047619047616","0.3448275862068966","0.38235294117647056","0.7714285714285715","0.9347826086956522","0.9523809523809523"
"946","false","4","0.5","false","false","2","200","2126","0.6325784311646068","0.8529411764705882","0.8571428571428571","0.6428571428571429","0.6578947368421053","0.5625","0.14705882352941177","0.14285714285714285","0.35714285714285715","0.34210526315789475","0.4375"
"947","false","4","0.5","false","false","2","200","2137","0.6310795428852524","0.8181818181818182","0.875","0.6142857142857143","0.5","0.5714285714285714","0.18181818181818182","0.125","0.38571428571428573","0.5","0.42857142857142855"
"948","false","4","0.5","false","false","3","200","2132","0.6336950557406134","0.4583333333333333","0.5","0.4142857142857143","0.25925925925925924","0.15384615384615385","0.5416666666666666","0.5","0.5857142857142857","0.7407407407407407","0.8461538461538461"
"949","false","4","0.5","false","false","2","200","2124","0.636708033552576","0.8108108108108109","0.8181818181818182","0.8","0.6666666666666666","0.6153846153846154","0.1891891891891892","0.18181818181818182","0.2","0.3333333333333333","0.38461538461538464"
"950","false","4","0.5","false","false","3","200","2138","0.6332215898455857","0.9047619047619048","0.9767441860465116","0.7142857142857143","0.4864864864864865","0.6551724137931034","0.09523809523809523","0.023255813953488372","0.2857142857142857","0.5135135135135135","0.3448275862068966"
"951","false","4","0.5","false","false","3","200","2140","0.6351703526335285","0.8","0.675","0.42857142857142855","0.3","0.36","0.2","0.325","0.5714285714285714","0.7","0.64"
"952","false","4","0.5","false","false","2","200","2143","0.6349079732545827","0.26666666666666666","0.41935483870967744","0.4","0.20408163265306123","0.11428571428571428","0.7333333333333333","0.5806451612903226","0.6","0.7959183673469388","0.8857142857142857"
"953","false","4","0.5","false","false","3","200","2147","0.6367782523792567","0.8333333333333334","0.6206896551724138","0.6428571428571429","0.29411764705882354","0.2631578947368421","0.16666666666666666","0.3793103448275862","0.35714285714285715","0.7058823529411765","0.7368421052631579"
"954","false","4","0.5","false","false","3","200","2131","0.6324149292373688","0.45","0.40476190476190477","0.4714285714285714","0.39473684210526316","0.3333333333333333","0.55","0.5952380952380952","0.5285714285714286","0.6052631578947368","0.6666666666666666"
"955","false","4","0.5","false","false","2","200","2131","0.6337438095068157","0.7272727272727273","0.8461538461538461","0.5","0.3902439024390244","0.4117647058823529","0.2727272727272727","0.15384615384615385","0.5","0.6097560975609756","0.5882352941176471"
"956","false","4","0.5","false","false","3","200","2143","0.6318384699768924","0.6428571428571429","0.45454545454545453","0.22857142857142856","0.1276595744680851","0.08333333333333333","0.35714285714285715","0.5454545454545454","0.7714285714285715","0.8723404255319149","0.9166666666666666"
"958","false","4","0.5","false","false","3","200","2122","0.6288416319734286","0.65","0.41935483870967744","0.37142857142857144","0.22448979591836735","0.16666666666666666","0.35","0.5806451612903226","0.6285714285714286","0.7755102040816326","0.8333333333333334"
"957","false","4","0.5","false","false","3","200","2126","0.6337839225705391","0.9459459459459459","0.9130434782608695","0.8","0.6470588235294118","0.23076923076923078","0.05405405405405406","0.08695652173913043","0.2","0.35294117647058826","0.7692307692307693"
"959","false","4","0.5","false","false","2","200","2126","0.6335511614416054","0.8518518518518519","0.8478260869565217","0.5","0.29411764705882354","0.391304347826087","0.14814814814814814","0.15217391304347827","0.5","0.7058823529411765","0.6086956521739131"
"960","false","4","0.5","false","false","3","200","2134","0.6316884557015443","0.9375","0.8484848484848485","0.8428571428571429","0.6382978723404256","0.5","0.0625","0.15151515151515152","0.15714285714285714","0.3617021276595745","0.5"
"962","false","4","0.5","false","false","3","200","2142","0.6307381741758329","0.9032258064516129","0.85","0.8285714285714286","0.6","0.5789473684210527","0.0967741935483871","0.15","0.17142857142857143","0.4","0.42105263157894735"
"963","false","4","0.5","false","false","3","200","2151","0.632256401763692","0.5172413793103449","0.5454545454545454","0.3142857142857143","0.19444444444444445","0.19047619047619047","0.4827586206896552","0.45454545454545453","0.6857142857142857","0.8055555555555556","0.8095238095238095"
