"BehaviorSpace results (NetLogo 6.2.0)"
"IdeoEpiChamber9StartTypes.nlogo"
"experiment"
"06/08/2021 05:53:55:578 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","max-motivated-bias","StartType","small-world?","motivated-bias","layout?","[step]","count turtles","count links","average-bubble","Yes.vlib","Yes.lib","Yes.m","Yes.con","Yes.vcon","No.vlib","No.lib","No.m","No.con","No.vcon"
"45","0","PnOyyy","true","0","false","3","200","2174","0.6173525706529203","0.6578947368421053","0.6326530612244898","0.6714285714285714","0.5483870967741935","0.9166666666666666","0.34210526315789475","0.3673469387755102","0.32857142857142857","0.45161290322580644","0.08333333333333333"
"47","0","PnOyyy","true","0","false","3","200","2186","0.6259868324061731","0.40540540540540543","0.7333333333333333","0.7571428571428571","0.84","0.8461538461538461","0.5945945945945946","0.26666666666666666","0.24285714285714285","0.16","0.15384615384615385"
"48","0","PnOyyy","true","0","false","3","200","2160","0.6197256343316802","0.75","0.7551020408163265","0.8428571428571429","0.9032258064516129","0.7857142857142857","0.25","0.24489795918367346","0.15714285714285714","0.0967741935483871","0.21428571428571427"
"49","0","PnOyyy","true","0","false","2","200","2173","0.6209719616252817","0.7428571428571429","0.7115384615384616","0.7857142857142857","0.7142857142857143","1","0.2571428571428571","0.28846153846153844","0.21428571428571427","0.2857142857142857","0"
"50","0","PnOyyy","true","0","false","3","200","2165","0.6178621090253982","0.14285714285714285","0.717948717948718","0.8285714285714286","0.7560975609756098","0.9722222222222222","0.8571428571428571","0.28205128205128205","0.17142857142857143","0.24390243902439024","0.027777777777777776"
"51","0","PnOyyy","true","0","false","2","200","2147","0.6220782449464509","0.6521739130434783","0.6585365853658537","0.7857142857142857","0.9487179487179487","0.9259259259259259","0.34782608695652173","0.34146341463414637","0.21428571428571427","0.05128205128205128","0.07407407407407407"
"52","0","PnOyyy","true","0","false","2","200","2180","0.6231906674779064","0.42857142857142855","0.7419354838709677","0.7142857142857143","0.7142857142857143","0.8181818181818182","0.5714285714285714","0.25806451612903225","0.2857142857142857","0.2857142857142857","0.18181818181818182"
"53","0","PnOyyy","true","0","false","2","200","2149","0.6129372160450236","0.3125","0.6888888888888889","0.7857142857142857","0.9428571428571428","0.7777777777777778","0.6875","0.3111111111111111","0.21428571428571427","0.05714285714285714","0.2222222222222222"
"54","0","PnOyyy","true","0","false","3","200","2152","0.6138067393069426","0.5862068965517241","0.8181818181818182","0.7857142857142857","0.8723404255319149","1","0.41379310344827586","0.18181818181818182","0.21428571428571427","0.1276595744680851","0"
"55","0","PnOyyy","true","0","false","2","200","2134","0.6347506039601204","0.625","0.5833333333333334","0.6428571428571429","0.8409090909090909","1","0.375","0.4166666666666667","0.35714285714285715","0.1590909090909091","0"
"56","0","PnOyyy","true","0","false","3","200","2135","0.6205965429565279","0.6818181818181818","0.8809523809523809","0.9142857142857143","0.9210526315789473","0.9642857142857143","0.3181818181818182","0.11904761904761904","0.08571428571428572","0.07894736842105263","0.03571428571428571"
"57","0","PnOyyy","true","0","false","3","200","2135","0.6320740377447845","0.375","0.7380952380952381","0.8428571428571429","0.8947368421052632","1","0.625","0.2619047619047619","0.15714285714285714","0.10526315789473684","0"
"59","0","PnOyyy","true","0","false","2","200","2142","0.6177988120742858","0.6923076923076923","0.4772727272727273","0.7285714285714285","0.7777777777777778","0.8918918918918919","0.3076923076923077","0.5227272727272727","0.2714285714285714","0.2222222222222222","0.10810810810810811"
"58","0","PnOyyy","true","0","false","3","200","2130","0.6264408582695234","0.42857142857142855","0.825","0.8714285714285714","0.95","0.9722222222222222","0.5714285714285714","0.175","0.12857142857142856","0.05","0.027777777777777776"
"60","0","PnOyyy","true","0","false","2","200","2159","0.6252060013971401","0.5","0.6888888888888889","0.6571428571428571","0.8857142857142857","1","0.5","0.3111111111111111","0.34285714285714286","0.11428571428571428","0"
"61","0","PnOyyy","true","0","false","3","200","2171","0.6277747217886339","0.4","0.40425531914893614","0.7142857142857143","0.6666666666666666","0.85","0.6","0.5957446808510638","0.2857142857142857","0.3333333333333333","0.15"
"62","0","PnOyyy","true","0","false","2","200","2159","0.6152920853687184","0.45454545454545453","0.6","0.7285714285714285","0.7777777777777778","0.9230769230769231","0.5454545454545454","0.4","0.2714285714285714","0.2222222222222222","0.07692307692307693"
"63","0","PnOyyy","true","0","false","2","200","2189","0.6258499430455543","0.3793103448275862","0.5238095238095238","0.7714285714285715","0.868421052631579","1","0.6206896551724138","0.47619047619047616","0.22857142857142856","0.13157894736842105","0"
"64","0","PnOyyy","true","0","false","2","200","2167","0.6297205682610674","1","0.5","0.8142857142857143","0.9310344827586207","0.9183673469387755","0","0.5","0.18571428571428572","0.06896551724137931","0.08163265306122448"
"65","0","PnOyyy","true","0","false","2","200","2175","0.6283031843759894","0.8","0.65","0.6857142857142857","0.8","1","0.2","0.35","0.3142857142857143","0.2","0"
"67","0","PnOyyy","true","0","false","2","200","2173","0.6183100274584579","0.5","0.675","0.6571428571428571","0.875","0.6666666666666666","0.5","0.325","0.34285714285714286","0.125","0.3333333333333333"
"68","0","PnOyyy","true","0","false","3","200","2189","0.6173979791566782","0.46153846153846156","0.36363636363636365","0.7285714285714285","0.7777777777777778","0.8918918918918919","0.5384615384615384","0.6363636363636364","0.2714285714285714","0.2222222222222222","0.10810810810810811"
"66","0","PnOyyy","true","0","false","3","200","2155","0.6238833334091403","0.7272727272727273","0.7","0.7571428571428571","0.95","1","0.2727272727272727","0.3","0.24285714285714285","0.05","0"
"69","0","PnOyyy","true","0","false","3","200","2149","0.6199134450144258","0.56","0.6756756756756757","0.7571428571428571","0.7209302325581395","0.88","0.44","0.32432432432432434","0.24285714285714285","0.27906976744186046","0.12"
"70","0","PnOyyy","true","0","false","3","200","2157","0.6249090561671039","0.6111111111111112","0.7368421052631579","0.7857142857142857","0.9047619047619048","0.9285714285714286","0.3888888888888889","0.2631578947368421","0.21428571428571427","0.09523809523809523","0.07142857142857142"
"71","0","PnOyyy","true","0","false","2","200","2159","0.6227267781903816","0.3076923076923077","0.5","0.8142857142857143","0.9722222222222222","0.9583333333333334","0.6923076923076923","0.5","0.18571428571428572","0.027777777777777776","0.041666666666666664"
"72","0","PnOyyy","true","0","false","2","200","2151","0.6132524027557896","0.3333333333333333","0.45454545454545453","0.7571428571428571","0.8888888888888888","1","0.6666666666666666","0.5454545454545454","0.24285714285714285","0.1111111111111111","0"
"73","0","PnOyyy","true","0","false","2","200","2171","0.6193401751551983","0.3333333333333333","0.5172413793103449","0.7","0.8235294117647058","0.9772727272727273","0.6666666666666666","0.4827586206896552","0.3","0.17647058823529413","0.022727272727272728"
"74","0","PnOyyy","true","0","false","2","200","2113","0.6186545987652823","0.5909090909090909","0.6590909090909091","0.8285714285714286","0.8333333333333334","0.9642857142857143","0.4090909090909091","0.3409090909090909","0.17142857142857143","0.16666666666666666","0.03571428571428571"
"76","0","PnOyyy","true","0","false","2","200","2182","0.6413707836109331","0.7058823529411765","0.6","0.7857142857142857","0.72","1","0.29411764705882354","0.4","0.21428571428571427","0.28","0"
"75","0","PnOyyy","true","0","false","3","200","2169","0.6328289940259958","0.3888888888888889","0.5555555555555556","0.7428571428571429","0.9142857142857143","1","0.6111111111111112","0.4444444444444444","0.2571428571428571","0.08571428571428572","0"
"77","0","PnOyyy","true","0","false","3","200","2138","0.6470564125901416","0.35","0.4888888888888889","0.7428571428571429","0.7714285714285715","0.7333333333333333","0.65","0.5111111111111111","0.2571428571428571","0.22857142857142856","0.26666666666666666"
"80","0","PnOyyy","true","0","false","3","200","2149","0.6386742980428746","0.6153846153846154","0.475","0.6857142857142857","0.775","0.9583333333333334","0.38461538461538464","0.525","0.3142857142857143","0.225","0.041666666666666664"
"78","0","PnOyyy","true","0","false","2","200","2153","0.6253238737366388","0.4666666666666667","0.5945945945945946","0.8285714285714286","0.9302325581395349","0.9714285714285714","0.5333333333333333","0.40540540540540543","0.17142857142857143","0.06976744186046512","0.02857142857142857"
"79","0","PnOyyy","true","0","false","3","200","2147","0.6215817274832045","0.25806451612903225","0.6190476190476191","0.8","0.9736842105263158","1","0.7419354838709677","0.38095238095238093","0.2","0.02631578947368421","0"
"81","0","PnOyyy","true","0","false","3","200","2161","0.6358706057115042","0.2","0.7142857142857143","0.8428571428571429","0.8666666666666667","0.9142857142857143","0.8","0.2857142857142857","0.15714285714285714","0.13333333333333333","0.08571428571428572"
"83","0","PnOyyy","true","0","false","2","200","2190","0.6191956122165229","0.42424242424242425","0.5555555555555556","0.7285714285714285","0.9142857142857143","1","0.5757575757575758","0.4444444444444444","0.2714285714285714","0.08571428571428572","0"
"84","0","PnOyyy","true","0","false","3","200","2113","0.6343568152397826","0.5757575757575758","0.7297297297297297","0.8857142857142857","1","0.9411764705882353","0.42424242424242425","0.2702702702702703","0.11428571428571428","0","0.058823529411764705"
"82","0","PnOyyy","true","0","false","3","200","2164","0.6179189713252257","0.3333333333333333","0.5135135135135135","0.5857142857142857","0.6976744186046512","0.84375","0.6666666666666666","0.4864864864864865","0.4142857142857143","0.3023255813953488","0.15625"
"85","0","PnOyyy","true","0","false","2","200","2161","0.6491798677840609","0.42857142857142855","0.48717948717948717","0.6285714285714286","0.8048780487804879","0.9302325581395349","0.5714285714285714","0.5128205128205128","0.37142857142857144","0.1951219512195122","0.06976744186046512"
"86","0","PnOyyy","true","0","false","3","200","2182","0.618439649265447","0.6285714285714286","0.5681818181818182","0.7571428571428571","0.75","0.9333333333333333","0.37142857142857144","0.4318181818181818","0.24285714285714285","0.25","0.06666666666666667"
"88","0","PnOyyy","true","0","false","3","200","2139","0.6400866102131506","0.6666666666666666","0.7222222222222222","0.8428571428571429","0.9545454545454546","0.9375","0.3333333333333333","0.2777777777777778","0.15714285714285714","0.045454545454545456","0.0625"
"87","0","PnOyyy","true","0","false","2","200","2153","0.6200220795627408","0.08333333333333333","0.28125","0.5714285714285714","0.7916666666666666","0.8421052631578947","0.9166666666666666","0.71875","0.42857142857142855","0.20833333333333334","0.15789473684210525"
"89","0","PnOyyy","true","0","false","3","200","2180","0.6251898241352722","0.8","0.4523809523809524","0.6571428571428571","0.7894736842105263","0.8666666666666667","0.2","0.5476190476190477","0.34285714285714286","0.21052631578947367","0.13333333333333333"
"90","0","PnOyyy","true","0","false","3","200","2178","0.6255419040511405","0.7222222222222222","0.6","0.8285714285714286","0.8","0.875","0.2777777777777778","0.4","0.17142857142857143","0.2","0.125"
"91","0","PnOyyy","true","0","false","3","200","2159","0.6441099507711463","0.3225806451612903","0.4782608695652174","0.7571428571428571","0.7647058823529411","0.8947368421052632","0.6774193548387096","0.5217391304347826","0.24285714285714285","0.23529411764705882","0.10526315789473684"
"92","0","PnOyyy","true","0","false","2","200","2147","0.6156467342831959","0.8666666666666667","0.6363636363636364","0.7428571428571429","0.7777777777777778","0.9142857142857143","0.13333333333333333","0.36363636363636365","0.2571428571428571","0.2222222222222222","0.08571428571428572"
"93","0","PnOyyy","true","0","false","3","200","2165","0.6374827914322475","0.25","0.5517241379310345","0.6285714285714286","0.803921568627451","0.868421052631579","0.75","0.4482758620689655","0.37142857142857144","0.19607843137254902","0.13157894736842105"
"94","0","PnOyyy","true","0","false","3","200","2152","0.6333072376420482","0.5","0.5675675675675675","0.7142857142857143","0.8604651162790697","0.9285714285714286","0.5","0.43243243243243246","0.2857142857142857","0.13953488372093023","0.07142857142857142"
"96","0","PnOyyy","true","0","false","2","200","2169","0.6183771321617578","0.3076923076923077","0.6666666666666666","0.8285714285714286","0.9310344827586207","1","0.6923076923076923","0.3333333333333333","0.17142857142857143","0.06896551724137931","0"
"95","0","PnOyyy","true","0","false","2","200","2162","0.6171079102405043","0.3076923076923077","0.7741935483870968","0.7857142857142857","0.9591836734693877","1","0.6923076923076923","0.22580645161290322","0.21428571428571427","0.04081632653061224","0"
"97","0","PnOyyy","true","0","false","2","200","2139","0.647357439107419","0.2608695652173913","0.675","0.7571428571428571","0.925","0.9259259259259259","0.7391304347826086","0.325","0.24285714285714285","0.075","0.07407407407407407"
"100","0","PnOyyy","true","0","false","2","200","2164","0.6211114278345158","0.6111111111111112","0.45161290322580644","0.7571428571428571","0.7755102040816326","0.96875","0.3888888888888889","0.5483870967741935","0.24285714285714285","0.22448979591836735","0.03125"
"98","0","PnOyyy","true","0","false","3","200","2143","0.6445068977875659","0.7674418604651163","0.813953488372093","0.9285714285714286","0.8648648648648649","1","0.23255813953488372","0.18604651162790697","0.07142857142857142","0.13513513513513514","0"
"99","0","PnOyyy","true","0","false","2","200","2147","0.6357586018929268","0.43478260869565216","0.78125","0.8285714285714286","0.8541666666666666","0.9259259259259259","0.5652173913043478","0.21875","0.17142857142857143","0.14583333333333334","0.07407407407407407"
"101","0","PnOyyy","true","0","false","3","200","2166","0.6184460852294822","0.30434782608695654","0.5882352941176471","0.6571428571428571","0.8043478260869565","0.9259259259259259","0.6956521739130435","0.4117647058823529","0.34285714285714286","0.1956521739130435","0.07407407407407407"
"103","0","PnOyyy","true","0","false","3","200","2168","0.6278192367365203","0.9","0.4482758620689655","0.5428571428571428","0.6470588235294118","0.7","0.1","0.5517241379310345","0.45714285714285713","0.35294117647058826","0.3"
"104","0","PnOyyy","true","0","false","3","200","2151","0.6399543494206077","0","0.5263157894736842","0.7142857142857143","0.8688524590163934","0.8958333333333334","1","0.47368421052631576","0.2857142857142857","0.13114754098360656","0.10416666666666667"
"102","0","PnOyyy","true","0","false","3","200","2194","0.646061510485961","0.5","0.45","0.6857142857142857","0.7833333333333333","0.9772727272727273","0.5","0.55","0.3142857142857143","0.21666666666666667","0.022727272727272728"
"105","0","PnOyyy","true","0","false","2","200","2122","0.6242061229024555","0.4","0.625","0.8","0.8958333333333334","1","0.6","0.375","0.2","0.10416666666666667","0"
"106","0","PnOyyy","true","0","false","2","200","2179","0.6406580362247075","0.5238095238095238","0.6086956521739131","0.7285714285714285","0.6764705882352942","0.9655172413793104","0.47619047619047616","0.391304347826087","0.2714285714285714","0.3235294117647059","0.034482758620689655"
"108","0","PnOyyy","true","0","false","2","200","2148","0.6245240595209116","0.3870967741935484","0.5853658536585366","0.7857142857142857","0.9743589743589743","0.9473684210526315","0.6129032258064516","0.4146341463414634","0.21428571428571427","0.02564102564102564","0.05263157894736842"
"107","0","PnOyyy","true","0","false","3","200","2189","0.6200933208966596","0.38461538461538464","0.574468085106383","0.7","0.7575757575757576","0.8333333333333334","0.6153846153846154","0.425531914893617","0.3","0.24242424242424243","0.16666666666666666"
"109","0","PnOyyy","true","0","false","2","200","2137","0.6292646229864639","0.21428571428571427","0.5319148936170213","0.7285714285714285","0.8181818181818182","0.9545454545454546","0.7857142857142857","0.46808510638297873","0.2714285714285714","0.18181818181818182","0.045454545454545456"
"111","0","PnOyyy","true","0","false","3","200","2146","0.6451469807241749","0","0.4444444444444444","0.7142857142857143","0.7924528301886793","0.8780487804878049","1","0.5555555555555556","0.2857142857142857","0.20754716981132076","0.12195121951219512"
"112","0","PnOyyy","true","0","false","2","200","2187","0.6219246248430109","0.5","0.5217391304347826","0.6571428571428571","0.8596491228070176","0.9375","0.5","0.4782608695652174","0.34285714285714286","0.14035087719298245","0.0625"
"110","0","PnOyyy","true","0","false","3","200","2159","0.6145113296407818","0.4166666666666667","0.6451612903225806","0.7142857142857143","0.7959183673469388","0.8421052631578947","0.5833333333333334","0.3548387096774194","0.2857142857142857","0.20408163265306123","0.15789473684210525"
"113","0","PnOyyy","true","0","false","3","200","2166","0.6192932845439054","0.6363636363636364","0.5116279069767442","0.7142857142857143","0.8378378378378378","0.9642857142857143","0.36363636363636365","0.4883720930232558","0.2857142857142857","0.16216216216216217","0.03571428571428571"
"114","0","PnOyyy","true","0","false","2","200","2153","0.623514264766283","0.42857142857142855","0.6764705882352942","0.6285714285714286","0.782608695652174","0.9722222222222222","0.5714285714285714","0.3235294117647059","0.37142857142857144","0.21739130434782608","0.027777777777777776"
"115","0","PnOyyy","true","0","false","3","200","2177","0.625325708877927","0.2692307692307692","0.45652173913043476","0.6428571428571429","0.8235294117647058","0.9166666666666666","0.7307692307692307","0.5434782608695652","0.35714285714285715","0.17647058823529413","0.08333333333333333"
"116","0","PnOyyy","true","0","false","3","200","2157","0.6344859492399152","0.7692307692307693","0.6764705882352942","0.6142857142857143","0.8260869565217391","0.7297297297297297","0.23076923076923078","0.3235294117647059","0.38571428571428573","0.17391304347826086","0.2702702702702703"
"117","0","PnOyyy","true","0","false","3","200","2200","0.6257498360621834","0.4411764705882353","0.6595744680851063","0.8571428571428571","0.9393939393939394","0.9375","0.5588235294117647","0.3404255319148936","0.14285714285714285","0.06060606060606061","0.0625"
"119","0","PnOyyy","true","0","false","2","200","2138","0.6396727081601093","0.19047619047619047","0.2857142857142857","0.5428571428571428","0.7115384615384616","0.6896551724137931","0.8095238095238095","0.7142857142857143","0.45714285714285713","0.28846153846153844","0.3103448275862069"
