"BehaviorSpace results (NetLogo 6.2.2)"
"IdeoEpiChamberAvowal.nlogo"
"IncongruentPnOyyy"
"04/13/2022 10:14:30:958 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","max-motivated-bias","StartType","small-world?","motivated-bias","layout?","[step]","count turtles","count links","average-bubble","Yes.vlib","Yes.lib","Yes.m","Yes.con","Yes.vcon","No.vlib","No.lib","No.m","No.con","No.vcon"
"77","0","PnOyyy","true","0","false","8","200","2145","0.6348111186445762","1","1","1","1","1","0","0","0","0","0"
"80","0","PnOyyy","true","0","false","13","200","2177","0.6292070774038339","1","1","1","1","1","0","0","0","0","0"
"79","0","PnOyyy","true","0","false","16","200","2178","0.632457969716104","1","1","1","1","1","0","0","0","0","0"
"83","0","PnOyyy","true","0","false","7","200","2147","0.6276252728419365","1","1","1","1","1","0","0","0","0","0"
"82","0","PnOyyy","true","0","false","7","200","2130","0.6207902664698314","0.7333333333333333","0.8913043478260869","0.8285714285714286","0.8823529411764706","1","0.26666666666666666","0.10869565217391304","0.17142857142857143","0.11764705882352941","0"
"81","0","PnOyyy","true","0","false","8","200","2165","0.6209064703261007","1","1","1","1","1","0","0","0","0","0"
"85","0","PnOyyy","true","0","false","6","200","2169","0.6251067721822088","1","1","1","1","1","0","0","0","0","0"
"86","0","PnOyyy","true","0","false","8","200","2140","0.6182914651515358","1","1","1","1","1","0","0","0","0","0"
"84","0","PnOyyy","true","0","false","6","200","2167","0.6213056591840226","1","1","1","1","1","0","0","0","0","0"
"89","0","PnOyyy","true","0","false","3","200","2147","0.6138380451626365","1","1","1","1","1","0","0","0","0","0"
"91","0","PnOyyy","true","0","false","5","200","2184","0.6278931473029742","1","1","1","1","1","0","0","0","0","0"
"87","0","PnOyyy","true","0","false","7","200","2137","0.617198334982896","1","1","1","1","1","0","0","0","0","0"
"92","0","PnOyyy","true","0","false","9","200","2127","0.6246425475417577","1","1","1","1","1","0","0","0","0","0"
"94","0","PnOyyy","true","0","false","10","200","2171","0.6167972789603975","1","1","1","1","1","0","0","0","0","0"
"88","0","PnOyyy","true","0","false","7","200","2182","0.6188288206674071","1","1","1","1","1","0","0","0","0","0"
"90","0","PnOyyy","true","0","false","12","200","2166","0.6228192656928924","1","1","1","1","1","0","0","0","0","0"
"93","0","PnOyyy","true","0","false","6","200","2177","0.6361136378138359","1","1","1","1","1","0","0","0","0","0"
"97","0","PnOyyy","true","0","false","6","200","2151","0.6212393017638579","1","1","1","1","1","0","0","0","0","0"
"96","0","PnOyyy","true","0","false","8","200","2220","0.6167487334235161","1","1","1","1","1","0","0","0","0","0"
